id,module,subtype,difficulty,text,target,display,distractor_1,distractor_2,distractor_3,distractor_family,weight,enabled,answer_correct,construction_id,cluster_family,cluster_surface,frame,subject,clitic_1,clitic_2,clitic_3,semantic_type,acoustic_tags,contrast_1,contrast_2,contrast_3,notes
PC_0799,Y_CLUSTER,OBJ_Y,D3,"Plus tard, je vous y retrouverai.",之后，我会在那里跟您会合,之后，我会在那里跟您会合,之后，我会在那里跟他们会合,之后，我会在这里跟您会合,之后，您会在那里跟我会合,PERSON|LOCATION|ROLE_REVERSAL,1.0,1,之后，我会在那里跟您会合,RETROUVER_QN_A_LIEU,OBJ_Y,vous y,FUTUR_SIMPLE,JE,VOUS,Y,,LOCATION_PERSON,,PERSON,LOCATION,ROLE_REVERSAL,"seed=PC_0079; context=Plus tard,"
PC_0800,Y_CLUSTER,Y_LOCATION,D2,"Hier matin, ils y sont restés toute la journée.",昨天早上，他们在那里待了一整天,昨天早上，他们在那里待了一整天,昨天早上，我们在那里待了一整天,昨天早上，他们在那里只待了一小时,昨天早上，他们在那里工作了一整天,SUBJECT|DURATION|LEXICAL,1.3,1,昨天早上，他们在那里待了一整天,RESTER_A_LIEU,SINGLE_Y,y,PASSE_COMPOSE,ILS,Y,,,LOCATION,Y_SONT,SUBJECT,DURATION,LEXICAL,"seed=PC_0080; context=Hier matin,"
PC_0801,Y_CLUSTER,Y_TOPIC,D1,"Cette fois, j'y pense souvent.",这次，我经常想这件事,这次，我经常想这件事,这次，他经常想这件事,这次，我很少想这件事,这次，我经常谈这件事,SUBJECT|ADJUNCT|LEXICAL,1.0,1,这次，我经常想这件事,PENSER_A,SINGLE_Y,y,PRESENT,JE,Y,,,TOPIC,,SUBJECT,ADJUNCT,LEXICAL,"seed=PC_0069; context=Cette fois,"
PC_0802,Y_CLUSTER,Y_EVENT,D2,"La semaine prochaine, nous y participerons.",下周，我们会参加这个活动,下周，我们会参加这个活动,下周，他们会参加这个活动,下周，我们会退出这个活动,下周，我们会参加这些活动,SUBJECT|LEXICAL|NUMBER,1.0,1,下周，我们会参加这个活动,PARTICIPER_A,SINGLE_Y,y,FUTUR_SIMPLE,NOUS,Y,,,EVENT,,SUBJECT,LEXICAL,NUMBER,"seed=PC_0070; context=La semaine prochaine,"
PC_0803,Y_CLUSTER,Y_TOPIC,D2,"Hier soir, elle y a répondu.",昨晚，她对此作了回应,昨晚，她对此作了回应,昨晚，他对此作了回应,昨晚，她对此没有回应,昨晚，她对此提出了问题,SUBJECT|POLARITY|LEXICAL,1.0,1,昨晚，她对此作了回应,REPONDRE_A_QCH,SINGLE_Y,y,PASSE_COMPOSE,ELLE,Y,,,TOPIC,,SUBJECT,POLARITY,LEXICAL,"seed=PC_0071; context=Hier soir,"
PC_0804,Y_CLUSTER,Y_TOPIC,D1,"Cette fois, vous y croyez vraiment ?",这次，您真的相信这件事吗？,这次，您真的相信这件事吗？,这次，他们真的相信这件事吗？,这次，您真的怀疑这件事吗？,这次，您真的相信那些人吗？,SUBJECT|POLARITY|SEMANTIC,1.0,1,这次，您真的相信这件事吗？,CROIRE_A,SINGLE_Y,y,PRESENT,VOUS,Y,,,TOPIC,,SUBJECT,POLARITY,SEMANTIC,"seed=PC_0072; context=Cette fois,"
PC_0805,Y_CLUSTER,Y_LOCATION,D1,"Cette fois, il y travaille depuis un an.",这次，他在那里工作一年了,这次，他在那里工作一年了,这次，我在那里工作一年了,这次，他在那里住了一年,这次，他在那里工作一个月了,SUBJECT|LEXICAL|DURATION,1.0,1,这次，他在那里工作一年了,TRAVAILLER_A_LIEU,SINGLE_Y,y,PRESENT,IL,Y,,,LOCATION,,SUBJECT,LEXICAL,DURATION,"seed=PC_0073; context=Cette fois,"
PC_0806,Y_CLUSTER,Y_LOCATION,D1,"Cette fois, on y retourne demain.",这次，我们明天再去那里,这次，我们明天再去那里,这次，他们明天再去那里,这次，我们明天从那里回来,这次，我们今天再去那里,SUBJECT|DIRECTION|ADJUNCT,1.0,1,这次，我们明天再去那里,RETOURNER_A_LIEU,SINGLE_Y,y,PRESENT,ON,Y,,,LOCATION,,SUBJECT,DIRECTION,ADJUNCT,"seed=PC_0074; context=Cette fois,"
PC_0807,Y_CLUSTER,COD_Y,D4,"Hier soir, je l'y ai mis.",昨晚，我把它放那里了,昨晚，我把它放那里了,昨晚，我把它放这里了,昨晚，我把这些放那里了,昨晚，他把它放那里了,LOCATION|COD_NUMBER|SUBJECT,1.6,1,昨晚，我把它放那里了,METTRE_QCH_A_LIEU,COD_Y,l'y,PASSE_COMPOSE,JE,LE_LA,Y,,LOCATION,L_Y_AI,LOCATION,COD_NUMBER,SUBJECT,"seed=PC_0075; context=Hier soir,"
PC_0808,Y_CLUSTER,COD_Y,D4,"Hier soir, elle l'y a laissé.",昨晚，她把它留在那里了,昨晚，她把它留在那里了,昨晚，她把它留在这里了,昨晚，她把这些留在那里了,昨晚，我把它留在那里了,LOCATION|COD_NUMBER|SUBJECT,1.6,1,昨晚，她把它留在那里了,LAISSER_QCH_A_LIEU,COD_Y,l'y,PASSE_COMPOSE,ELLE,LE_LA,Y,,LOCATION,L_Y_A,LOCATION,COD_NUMBER,SUBJECT,"seed=PC_0076; context=Hier soir,"
PC_0809,Y_CLUSTER,COD_Y,D4,"Hier soir, nous les y avons trouvés.",昨晚，我们在那里找到了他们,昨晚，我们在那里找到了他们,昨晚，我们在这里找到了他们,昨晚，我们在那里找到了他,昨晚，他们在那里找到了我们,LOCATION|COD_NUMBER|ROLE_REVERSAL,1.4,1,昨晚，我们在那里找到了他们,TROUVER_QN_A_LIEU,COD_Y,les y,PASSE_COMPOSE,NOUS,LES,Y,,LOCATION_PERSON,LES_Y_AVONS,LOCATION,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0077; context=Hier soir,"
PC_0810,Y_CLUSTER,OBJ_Y,D4,"Hier soir, il nous y a conduits.",昨晚，他把我们带到那里了,昨晚，他把我们带到那里了,昨晚，他把他们带到那里了,昨晚，他把我们带到这里了,昨晚，我们把他带到那里了,PERSON|LOCATION|ROLE_REVERSAL,1.4,1,昨晚，他把我们带到那里了,CONDUIRE_QN_A_LIEU,OBJ_Y,nous y,PASSE_COMPOSE,IL,NOUS,Y,,LOCATION_PERSON,NOUS_Y_A,PERSON,LOCATION,ROLE_REVERSAL,"seed=PC_0078; context=Hier soir,"
PC_0811,Y_CLUSTER,OBJ_Y,D3,"La semaine prochaine, je vous y retrouverai.",下周，我会在那里跟您会合,下周，我会在那里跟您会合,下周，我会在那里跟他们会合,下周，我会在这里跟您会合,下周，您会在那里跟我会合,PERSON|LOCATION|ROLE_REVERSAL,1.0,1,下周，我会在那里跟您会合,RETROUVER_QN_A_LIEU,OBJ_Y,vous y,FUTUR_SIMPLE,JE,VOUS,Y,,LOCATION_PERSON,,PERSON,LOCATION,ROLE_REVERSAL,"seed=PC_0079; context=La semaine prochaine,"
PC_0812,Y_CLUSTER,Y_LOCATION,D2,"Hier soir, ils y sont restés toute la journée.",昨晚，他们在那里待了一整天,昨晚，他们在那里待了一整天,昨晚，我们在那里待了一整天,昨晚，他们在那里只待了一小时,昨晚，他们在那里工作了一整天,SUBJECT|DURATION|LEXICAL,1.3,1,昨晚，他们在那里待了一整天,RESTER_A_LIEU,SINGLE_Y,y,PASSE_COMPOSE,ILS,Y,,,LOCATION,Y_SONT,SUBJECT,DURATION,LEXICAL,"seed=PC_0080; context=Hier soir,"
PC_0813,Y_CLUSTER,Y_TOPIC,D1,"Actuellement, j'y pense souvent.",目前，我经常想这件事,目前，我经常想这件事,目前，他经常想这件事,目前，我很少想这件事,目前，我经常谈这件事,SUBJECT|ADJUNCT|LEXICAL,1.0,1,目前，我经常想这件事,PENSER_A,SINGLE_Y,y,PRESENT,JE,Y,,,TOPIC,,SUBJECT,ADJUNCT,LEXICAL,"seed=PC_0069; context=Actuellement,"
PC_0814,Y_CLUSTER,Y_EVENT,D2,"Le mois prochain, nous y participerons.",下个月，我们会参加这个活动,下个月，我们会参加这个活动,下个月，他们会参加这个活动,下个月，我们会退出这个活动,下个月，我们会参加这些活动,SUBJECT|LEXICAL|NUMBER,1.0,1,下个月，我们会参加这个活动,PARTICIPER_A,SINGLE_Y,y,FUTUR_SIMPLE,NOUS,Y,,,EVENT,,SUBJECT,LEXICAL,NUMBER,"seed=PC_0070; context=Le mois prochain,"
PC_0815,Y_CLUSTER,Y_TOPIC,D2,"Récemment, elle y a répondu.",最近，她对此作了回应,最近，她对此作了回应,最近，他对此作了回应,最近，她对此没有回应,最近，她对此提出了问题,SUBJECT|POLARITY|LEXICAL,1.0,1,最近，她对此作了回应,REPONDRE_A_QCH,SINGLE_Y,y,PASSE_COMPOSE,ELLE,Y,,,TOPIC,,SUBJECT,POLARITY,LEXICAL,"seed=PC_0071; context=Récemment,"
PC_0816,Y_CLUSTER,Y_TOPIC,D1,"Actuellement, vous y croyez vraiment ?",目前，您真的相信这件事吗？,目前，您真的相信这件事吗？,目前，他们真的相信这件事吗？,目前，您真的怀疑这件事吗？,目前，您真的相信那些人吗？,SUBJECT|POLARITY|SEMANTIC,1.0,1,目前，您真的相信这件事吗？,CROIRE_A,SINGLE_Y,y,PRESENT,VOUS,Y,,,TOPIC,,SUBJECT,POLARITY,SEMANTIC,"seed=PC_0072; context=Actuellement,"
PC_0817,Y_CLUSTER,Y_LOCATION,D1,"Actuellement, il y travaille depuis un an.",目前，他在那里工作一年了,目前，他在那里工作一年了,目前，我在那里工作一年了,目前，他在那里住了一年,目前，他在那里工作一个月了,SUBJECT|LEXICAL|DURATION,1.0,1,目前，他在那里工作一年了,TRAVAILLER_A_LIEU,SINGLE_Y,y,PRESENT,IL,Y,,,LOCATION,,SUBJECT,LEXICAL,DURATION,"seed=PC_0073; context=Actuellement,"
PC_0818,Y_CLUSTER,Y_LOCATION,D1,"Actuellement, on y retourne demain.",目前，我们明天再去那里,目前，我们明天再去那里,目前，他们明天再去那里,目前，我们明天从那里回来,目前，我们今天再去那里,SUBJECT|DIRECTION|ADJUNCT,1.0,1,目前，我们明天再去那里,RETOURNER_A_LIEU,SINGLE_Y,y,PRESENT,ON,Y,,,LOCATION,,SUBJECT,DIRECTION,ADJUNCT,"seed=PC_0074; context=Actuellement,"
PC_0819,Y_CLUSTER,COD_Y,D4,"Récemment, je l'y ai mis.",最近，我把它放那里了,最近，我把它放那里了,最近，我把它放这里了,最近，我把这些放那里了,最近，他把它放那里了,LOCATION|COD_NUMBER|SUBJECT,1.6,1,最近，我把它放那里了,METTRE_QCH_A_LIEU,COD_Y,l'y,PASSE_COMPOSE,JE,LE_LA,Y,,LOCATION,L_Y_AI,LOCATION,COD_NUMBER,SUBJECT,"seed=PC_0075; context=Récemment,"
PC_0820,Y_CLUSTER,COD_Y,D4,"Récemment, elle l'y a laissé.",最近，她把它留在那里了,最近，她把它留在那里了,最近，她把它留在这里了,最近，她把这些留在那里了,最近，我把它留在那里了,LOCATION|COD_NUMBER|SUBJECT,1.6,1,最近，她把它留在那里了,LAISSER_QCH_A_LIEU,COD_Y,l'y,PASSE_COMPOSE,ELLE,LE_LA,Y,,LOCATION,L_Y_A,LOCATION,COD_NUMBER,SUBJECT,"seed=PC_0076; context=Récemment,"
PC_0821,Y_CLUSTER,COD_Y,D4,"Récemment, nous les y avons trouvés.",最近，我们在那里找到了他们,最近，我们在那里找到了他们,最近，我们在这里找到了他们,最近，我们在那里找到了他,最近，他们在那里找到了我们,LOCATION|COD_NUMBER|ROLE_REVERSAL,1.4,1,最近，我们在那里找到了他们,TROUVER_QN_A_LIEU,COD_Y,les y,PASSE_COMPOSE,NOUS,LES,Y,,LOCATION_PERSON,LES_Y_AVONS,LOCATION,COD_NUMBER,ROLE_REVERSAL,"seed=PC_0077; context=Récemment,"
PC_0822,Y_CLUSTER,OBJ_Y,D4,"Récemment, il nous y a conduits.",最近，他把我们带到那里了,最近，他把我们带到那里了,最近，他把他们带到那里了,最近，他把我们带到这里了,最近，我们把他带到那里了,PERSON|LOCATION|ROLE_REVERSAL,1.4,1,最近，他把我们带到那里了,CONDUIRE_QN_A_LIEU,OBJ_Y,nous y,PASSE_COMPOSE,IL,NOUS,Y,,LOCATION_PERSON,NOUS_Y_A,PERSON,LOCATION,ROLE_REVERSAL,"seed=PC_0078; context=Récemment,"
PC_0823,Y_CLUSTER,OBJ_Y,D3,"Le mois prochain, je vous y retrouverai.",下个月，我会在那里跟您会合,下个月，我会在那里跟您会合,下个月，我会在那里跟他们会合,下个月，我会在这里跟您会合,下个月，您会在那里跟我会合,PERSON|LOCATION|ROLE_REVERSAL,1.0,1,下个月，我会在那里跟您会合,RETROUVER_QN_A_LIEU,OBJ_Y,vous y,FUTUR_SIMPLE,JE,VOUS,Y,,LOCATION_PERSON,,PERSON,LOCATION,ROLE_REVERSAL,"seed=PC_0079; context=Le mois prochain,"
PC_0824,Y_CLUSTER,Y_LOCATION,D2,"Récemment, ils y sont restés toute la journée.",最近，他们在那里待了一整天,最近，他们在那里待了一整天,最近，我们在那里待了一整天,最近，他们在那里只待了一小时,最近，他们在那里工作了一整天,SUBJECT|DURATION|LEXICAL,1.3,1,最近，他们在那里待了一整天,RESTER_A_LIEU,SINGLE_Y,y,PASSE_COMPOSE,ILS,Y,,,LOCATION,Y_SONT,SUBJECT,DURATION,LEXICAL,"seed=PC_0080; context=Récemment,"
PC_0825,Y_CLUSTER,Y_TOPIC,D1,"À présent, j'y pense souvent.",现在，我经常想这件事,现在，我经常想这件事,现在，他经常想这件事,现在，我很少想这件事,现在，我经常谈这件事,SUBJECT|ADJUNCT|LEXICAL,1.0,1,现在，我经常想这件事,PENSER_A,SINGLE_Y,y,PRESENT,JE,Y,,,TOPIC,,SUBJECT,ADJUNCT,LEXICAL,"seed=PC_0069; context=À présent,"
PC_0826,Y_CLUSTER,Y_EVENT,D2,"Dans quelques jours, nous y participerons.",过几天，我们会参加这个活动,过几天，我们会参加这个活动,过几天，他们会参加这个活动,过几天，我们会退出这个活动,过几天，我们会参加这些活动,SUBJECT|LEXICAL|NUMBER,1.0,1,过几天，我们会参加这个活动,PARTICIPER_A,SINGLE_Y,y,FUTUR_SIMPLE,NOUS,Y,,,EVENT,,SUBJECT,LEXICAL,NUMBER,"seed=PC_0070; context=Dans quelques jours,"
PC_0827,Y_CLUSTER,Y_TOPIC,D2,"La semaine dernière, elle y a répondu.",上周，她对此作了回应,上周，她对此作了回应,上周，他对此作了回应,上周，她对此没有回应,上周，她对此提出了问题,SUBJECT|POLARITY|LEXICAL,1.0,1,上周，她对此作了回应,REPONDRE_A_QCH,SINGLE_Y,y,PASSE_COMPOSE,ELLE,Y,,,TOPIC,,SUBJECT,POLARITY,LEXICAL,"seed=PC_0071; context=La semaine dernière,"
PC_0828,Y_CLUSTER,Y_TOPIC,D1,"À présent, vous y croyez vraiment ?",现在，您真的相信这件事吗？,现在，您真的相信这件事吗？,现在，他们真的相信这件事吗？,现在，您真的怀疑这件事吗？,现在，您真的相信那些人吗？,SUBJECT|POLARITY|SEMANTIC,1.0,1,现在，您真的相信这件事吗？,CROIRE_A,SINGLE_Y,y,PRESENT,VOUS,Y,,,TOPIC,,SUBJECT,POLARITY,SEMANTIC,"seed=PC_0072; context=À présent,"
PC_0829,Y_CLUSTER,Y_LOCATION,D1,"À présent, il y travaille depuis un an.",现在，他在那里工作一年了,现在，他在那里工作一年了,现在，我在那里工作一年了,现在，他在那里住了一年,现在，他在那里工作一个月了,SUBJECT|LEXICAL|DURATION,1.0,1,现在，他在那里工作一年了,TRAVAILLER_A_LIEU,SINGLE_Y,y,PRESENT,IL,Y,,,LOCATION,,SUBJECT,LEXICAL,DURATION,"seed=PC_0073; context=À présent,"
PC_0830,Y_CLUSTER,Y_LOCATION,D1,"À présent, on y retourne demain.",现在，我们明天再去那里,现在，我们明天再去那里,现在，他们明天再去那里,现在，我们明天从那里回来,现在，我们今天再去那里,SUBJECT|DIRECTION|ADJUNCT,1.0,1,现在，我们明天再去那里,RETOURNER_A_LIEU,SINGLE_Y,y,PRESENT,ON,Y,,,LOCATION,,SUBJECT,DIRECTION,ADJUNCT,"seed=PC_0074; context=À présent,"
PC_0831,SPECIAL_HIGH_FREQ,IL_Y_A,D1,Il y a un problème.,有一个问题,有一个问题,没有问题,有好几个问题,有一个办法,POLARITY|NUMBER|LEXICAL,2.0,1,有一个问题,IL_Y_AVOIR,SPECIAL_Y,il y a,PRESENT,IL_IMPERSONAL,Y,,,EXISTENTIAL,IL_Y_A,POLARITY,NUMBER,LEXICAL,seed=PC_0081; context=NONE
PC_0832,SPECIAL_HIGH_FREQ,IL_N_Y_A_PLUS,D2,Il n'y a plus de places.,已经没有空位了,已经没有空位了,还有空位,还有很多空位,已经没有时间了,POLARITY|QUANTITY|LEXICAL,1.8,1,已经没有空位了,IL_Y_AVOIR,SPECIAL_Y,n'y a plus,PRESENT_NEG,IL_IMPERSONAL,Y,,,EXISTENTIAL,IL_N_Y_A,POLARITY,QUANTITY,LEXICAL,seed=PC_0082; context=NONE
PC_0833,SPECIAL_HIGH_FREQ,IL_Y_EN_A,D3,Il y en a trois.,有三个,有三个,只有一个,一个都没有,有很多,QUANTITY|POLARITY|QUANTITY,2.0,1,有三个,IL_Y_EN_AVOIR,SPECIAL_Y_EN,y en a,PRESENT,IL_IMPERSONAL,Y,EN,,QUANTITY,IL_Y_EN_A,QUANTITY,POLARITY,QUANTITY,seed=PC_0083; context=NONE
PC_0834,SPECIAL_HIGH_FREQ,IL_Y_EN_AVAIT,D3,Il y en avait beaucoup.,当时有很多,当时有很多,当时只有一个,当时一个都没有,以后会有很多,QUANTITY|POLARITY|TENSE,1.8,1,当时有很多,IL_Y_EN_AVOIR,SPECIAL_Y_EN,y en avait,IMPARFAIT,IL_IMPERSONAL,Y,EN,,QUANTITY,IL_Y_EN_AVAIT,QUANTITY,POLARITY,TENSE,seed=PC_0084; context=NONE
PC_0835,SPECIAL_HIGH_FREQ,IL_N_Y_EN_A_PLUS,D4,Il n'y en a plus.,已经没有了,已经没有了,还有一些,还有很多,以后会有,POLARITY|QUANTITY|TENSE,2.0,1,已经没有了,IL_Y_EN_AVOIR,SPECIAL_Y_EN,n'y en a plus,PRESENT_NEG,IL_IMPERSONAL,Y,EN,,QUANTITY,IL_N_Y_EN_A,POLARITY,QUANTITY,TENSE,seed=PC_0085; context=NONE
PC_0836,SPECIAL_HIGH_FREQ,IL_Y_EN_AURA,D3,Il y en aura assez pour tout le monde.,会有足够的，人人都有,会有足够的，人人都有,现在已经够所有人用了,只会有一个,不会有足够的,TENSE|QUANTITY|POLARITY,1.7,1,会有足够的，人人都有,IL_Y_EN_AVOIR,SPECIAL_Y_EN,y en aura,FUTUR_SIMPLE,IL_IMPERSONAL,Y,EN,,QUANTITY,IL_Y_EN_AURA,TENSE,QUANTITY,POLARITY,seed=PC_0086; context=NONE
PC_0837,SPECIAL_HIGH_FREQ,IL_Y_EN_AURAIT,D4,Il y en aurait peut-être deux.,可能会有两个,可能会有两个,肯定会有两个,可能只有一个,现在有两个,MODALITY|QUANTITY|TENSE,1.6,1,可能会有两个,IL_Y_EN_AVOIR,SPECIAL_Y_EN,y en aurait,CONDITIONNEL,IL_IMPERSONAL,Y,EN,,QUANTITY,IL_Y_EN_AURAIT,MODALITY,QUANTITY,TENSE,seed=PC_0087; context=NONE
PC_0838,SPECIAL_HIGH_FREQ,IL_Y_EN_A_COMBIEN,D3,Il y en a combien ?,有多少个？,有多少个？,有两个吗？,一个都没有吗？,还剩多少时间？,QUANTITY|POLARITY|LEXICAL,1.8,1,有多少个？,IL_Y_EN_AVOIR,SPECIAL_Y_EN,y en a,PRESENT,IL_IMPERSONAL,Y,EN,,QUANTITY,IL_Y_EN_A,QUANTITY,POLARITY,LEXICAL,seed=PC_0088; context=NONE
PC_0839,SPECIAL_HIGH_FREQ,IL_Y_A,D1,"Aujourd'hui, il y a un problème.",今天，有一个问题,今天，有一个问题,今天，没有问题,今天，有好几个问题,今天，有一个办法,POLARITY|NUMBER|LEXICAL,2.0,1,今天，有一个问题,IL_Y_AVOIR,SPECIAL_Y,il y a,PRESENT,IL_IMPERSONAL,Y,,,EXISTENTIAL,IL_Y_A,POLARITY,NUMBER,LEXICAL,"seed=PC_0081; context=Aujourd'hui,"
PC_0840,SPECIAL_HIGH_FREQ,IL_N_Y_A_PLUS,D2,"Aujourd'hui, il n'y a plus de places.",今天，已经没有空位了,今天，已经没有空位了,今天，还有空位,今天，还有很多空位,今天，已经没有时间了,POLARITY|QUANTITY|LEXICAL,1.8,1,今天，已经没有空位了,IL_Y_AVOIR,SPECIAL_Y,n'y a plus,PRESENT_NEG,IL_IMPERSONAL,Y,,,EXISTENTIAL,IL_N_Y_A,POLARITY,QUANTITY,LEXICAL,"seed=PC_0082; context=Aujourd'hui,"
PC_0841,SPECIAL_HIGH_FREQ,IL_Y_EN_A,D3,"Aujourd'hui, il y en a trois.",今天，有三个,今天，有三个,今天，只有一个,今天，一个都没有,今天，有很多,QUANTITY|POLARITY|QUANTITY,2.0,1,今天，有三个,IL_Y_EN_AVOIR,SPECIAL_Y_EN,y en a,PRESENT,IL_IMPERSONAL,Y,EN,,QUANTITY,IL_Y_EN_A,QUANTITY,POLARITY,QUANTITY,"seed=PC_0083; context=Aujourd'hui,"
PC_0842,SPECIAL_HIGH_FREQ,IL_Y_EN_AVAIT,D3,"À l'époque, il y en avait beaucoup.",当时，当时有很多,当时，当时有很多,当时，当时只有一个,当时，当时一个都没有,当时，以后会有很多,QUANTITY|POLARITY|TENSE,1.8,1,当时，当时有很多,IL_Y_EN_AVOIR,SPECIAL_Y_EN,y en avait,IMPARFAIT,IL_IMPERSONAL,Y,EN,,QUANTITY,IL_Y_EN_AVAIT,QUANTITY,POLARITY,TENSE,"seed=PC_0084; context=À l'époque,"
PC_0843,SPECIAL_HIGH_FREQ,IL_N_Y_EN_A_PLUS,D4,"Aujourd'hui, il n'y en a plus.",今天，已经没有了,今天，已经没有了,今天，还有一些,今天，还有很多,今天，以后会有,POLARITY|QUANTITY|TENSE,2.0,1,今天，已经没有了,IL_Y_EN_AVOIR,SPECIAL_Y_EN,n'y en a plus,PRESENT_NEG,IL_IMPERSONAL,Y,EN,,QUANTITY,IL_N_Y_EN_A,POLARITY,QUANTITY,TENSE,"seed=PC_0085; context=Aujourd'hui,"
PC_0844,SPECIAL_HIGH_FREQ,IL_Y_EN_AURA,D3,"Demain, il y en aura assez pour tout le monde.",明天，会有足够的，人人都有,明天，会有足够的，人人都有,明天，现在已经够所有人用了,明天，只会有一个,明天，不会有足够的,TENSE|QUANTITY|POLARITY,1.7,1,明天，会有足够的，人人都有,IL_Y_EN_AVOIR,SPECIAL_Y_EN,y en aura,FUTUR_SIMPLE,IL_IMPERSONAL,Y,EN,,QUANTITY,IL_Y_EN_AURA,TENSE,QUANTITY,POLARITY,"seed=PC_0086; context=Demain,"
PC_0845,SPECIAL_HIGH_FREQ,IL_Y_EN_AURAIT,D4,"Demain, il y en aurait peut-être deux.",明天，可能会有两个,明天，可能会有两个,明天，肯定会有两个,明天，可能只有一个,明天，现在有两个,MODALITY|QUANTITY|TENSE,1.6,1,明天，可能会有两个,IL_Y_EN_AVOIR,SPECIAL_Y_EN,y en aurait,CONDITIONNEL,IL_IMPERSONAL,Y,EN,,QUANTITY,IL_Y_EN_AURAIT,MODALITY,QUANTITY,TENSE,"seed=PC_0087; context=Demain,"
PC_0846,SPECIAL_HIGH_FREQ,IL_Y_EN_A_COMBIEN,D3,"Aujourd'hui, il y en a combien ?",今天，有多少个？,今天，有多少个？,今天，有两个吗？,今天，一个都没有吗？,今天，还剩多少时间？,QUANTITY|POLARITY|LEXICAL,1.8,1,今天，有多少个？,IL_Y_EN_AVOIR,SPECIAL_Y_EN,y en a,PRESENT,IL_IMPERSONAL,Y,EN,,QUANTITY,IL_Y_EN_A,QUANTITY,POLARITY,LEXICAL,"seed=PC_0088; context=Aujourd'hui,"
PC_0847,SPECIAL_HIGH_FREQ,IL_Y_A,D1,"Maintenant, il y a un problème.",现在，有一个问题,现在，有一个问题,现在，没有问题,现在，有好几个问题,现在，有一个办法,POLARITY|NUMBER|LEXICAL,2.0,1,现在，有一个问题,IL_Y_AVOIR,SPECIAL_Y,il y a,PRESENT,IL_IMPERSONAL,Y,,,EXISTENTIAL,IL_Y_A,POLARITY,NUMBER,LEXICAL,"seed=PC_0081; context=Maintenant,"
PC_0848,SPECIAL_HIGH_FREQ,IL_N_Y_A_PLUS,D2,"Maintenant, il n'y a plus de places.",现在，已经没有空位了,现在，已经没有空位了,现在，还有空位,现在，还有很多空位,现在，已经没有时间了,POLARITY|QUANTITY|LEXICAL,1.8,1,现在，已经没有空位了,IL_Y_AVOIR,SPECIAL_Y,n'y a plus,PRESENT_NEG,IL_IMPERSONAL,Y,,,EXISTENTIAL,IL_N_Y_A,POLARITY,QUANTITY,LEXICAL,"seed=PC_0082; context=Maintenant,"
